"Okrążenia","Czas","Łączny czas","Dystanskm","Średnie tempomin/km","Średni GAPmin/km","Średnie tętnobpm","Maksymalne tętnobpm","Całkowity wzniosm","Całkowity spadekm","Średnia mocW","Średnia W/kg","Maksymalna mocW","Maksymalna W/kg","Średnia kadencja bieguspm","Średni czas kontaktu z podłożemms","Średni bilans GCT%","Średnia długość krokum","Średnie odchylenie pionowecm","Średnie odchylenie do długości%","Suma kaloriiC","Średnia temperatura","Najlepsze tempomin/km","Maksymalna kadencja bieguspm","Czas ruchu","Średnie tempo ruchumin/km","Średnia utrata prędkości ruchu w trakcie kontaktu nogi z podłożemcm/s","Procent średniej utraty prędkości ruchu w trakcie kontaktu nogi z podłożem%"
"1","5:30,4","5:30,4","1,00","5:30","5:24","126","136","9","1","374","4.71","417","5.25","173","255","50,3% L / 49,7% P","1,05","9,6","8,9","75","21,0","5:09","178","5:30,4","5:30","--","--"
"2","5:40,7","11:11","1,00","5:41","5:33","132","137","9","0","365","4.59","412","5.18","175","258","50,1% L / 49,9% P","1,01","9,3","9,0","78","19,0","5:18","180","5:40,7","5:41","--","--"
"3","5:50,1","17:01","1,00","5:50","5:37","131","135","14","0","365","4.59","415","5.22","174","260","50,2% L / 49,8% P","0,99","9,2","9,1","79","17,0","5:26","178","5:50","5:50","--","--"
"4","5:19,0","22:20","1,00","5:19","5:28","128","136","1","14","355","4.47","409","5.15","173","253","50,1% L / 49,9% P","1,08","10,0","9,0","70","16,0","5:10","176","5:19","5:19","--","--"
"5","5:26,5","27:47","1,00","5:26","5:34","129","134","0","12","348","4.38","450","5.66","173","255","49,9% L / 50,1% P","1,06","9,8","9,0","71","16,0","5:12","182","5:26,5","5:27","--","--"
"6","5:29,3","33:16","1,00","5:29","5:35","131","134","0","11","345","4.34","387","4.87","172","258","50,0% L / 50,0% P","1,07","9,8","8,9","73","15,0","5:04","179","5:29","5:29","--","--"
"7","0:00,8","33:17","0,00","3:23","5:37","130","130","0","0","355","4.47","355","4.47","169","261","50,3% L / 49,7% P","1,03","10,2","9,4","0","15,0","5:37","169","0:00,8","3:23","--","--"
"Podsumowanie","33:17","33:17","6,00","5:33","5:32","130","137","34","38","359","4.52","450","5.66","174","256","50,1% L / 49,9% P","1,04","9,6","9,0","446","17,3","5:04","182","33:16","5:33","--","--"
